DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
SOFT DRINK, COLA	Soft_drink_cola	Soft drink, cola	0	92410310.0
BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
BUTTER, STICK, SALTED	Butter_stick_salted	Butter, stick, salted	0	81101000.0
PEANUTS, DRY ROASTED, SALTED	Peanuts_dry_roasted_salted	Peanuts, dry roasted, salted	0	42111200.0
FONDANT	Fondant	Fondant	0	91707000.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
CHEESE, AMERICAN	Cheese_American	Cheese, American	0	14410110.0
BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
BUTTER, STICK, SALTED	Butter_stick_salted	Butter, stick, salted	0	81101000.0
TOMATO SOUP, PREPARED WITH WATER, OR READY-TO-SERVE	Tomato_soup_prepared_with_water_or_ready_to_serve	Tomato soup, prepared with water, or ready-to-serve	0	74602010.0
COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
PRETZELS, HARD, PLAIN, SALTED	Pretzels_hard_plain_salted	Pretzels, hard, plain, salted	0	54408016.0
CARBONATED WATER, UNSWEETENED	Carbonated_water_unsweetened	Carbonated water, unsweetened	0	92410210.0
COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
HADDOCK, COATED, FRIED	Haddock_coated_fried	Haddock, coated, fried	0	26117140.0
VINEGAR	Vinegar	Vinegar	0	64401000.0
CABBAGE SALAD OR COLESLAW, FROM FAST FOOD _ RESTAURANT	Cabbage_salad_or_coleslaw_from_fast_food_restaurant	Cabbage salad or coleslaw, from fast food _ restaurant	0	75140990.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
COFFEE CREAMER, POWDER	Coffee_creamer_powder	Coffee creamer, powder	0	12210400.0
POTATO, FRENCH FRIES, RESTAURANT	Potato_french_fries_restaurant	Potato, french fries, restaurant	0	71401031.0
SOFT DRINK, PEPPER TYPE, DIET	Soft_drink_pepper_type_diet	Soft drink, pepper type, diet	0	92410370.0
BLUEBERRIES, RAW	Blueberries_raw	Blueberries, raw	0	63203010.0
RAVIOLI, MEAT-FILLED, WITH TOMATO SAUCE OR MEAT SAUCE, CANNE	Ravioli_meat_filled_with_tomato_sauce_or_meat_sauce_canned	Ravioli, meat-filled, with tomato sauce or meat sauce, canned	0	58131323.0
COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
CARBONATED WATER, UNSWEETENED	Carbonated_water_unsweetened	Carbonated water, unsweetened	0	92410210.0
PRETZELS, HARD, PLAIN, SALTED	Pretzels_hard_plain_salted	Pretzels, hard, plain, salted	0	54408016.0
COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
CHEESE, SWISS	Cheese_Swiss	Cheese, Swiss	0	14109010.0
CEREAL (GENERAL MILLS CHEERIOS MULTIGRAIN)	Cereal_General_Mills_Cheerios_Multigrain_	Cereal (General Mills Cheerios Multigrain)	0	57308400.0
BLUEBERRIES, RAW	Blueberries_raw	Blueberries, raw	0	63203010.0
COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
BANANA, RAW	Banana_raw	Banana, raw	0	63107010.0
PEACH, RAW	Peach_raw	Peach, raw	0	63135010.0
CHEESE, SWISS	Cheese_Swiss	Cheese, Swiss	0	14109010.0
PRETZELS, HARD, PLAIN, SALTED	Pretzels_hard_plain_salted	Pretzels, hard, plain, salted	0	54408016.0
BURRITO, TACO, OR QUESADILLA WITH EGG AND BREAKFAST MEAT	Burrito_taco_or_quesadilla_with_egg_and_breakfast_meat	Burrito, taco, or quesadilla with egg and breakfast meat	0	58100010.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
EGG, WHOLE, BOILED OR POACHED	Egg_whole_boiled_or_poached	Egg, whole, boiled or poached	0	31103010.0
CEREAL (GENERAL MILLS FIBER ONE HONEY CLUSTERS)	Cereal_General_Mills_Fiber_One_Honey_Clusters_	Cereal (General Mills Fiber One Honey Clusters)	0	57206710.0
EGG, WHOLE, BOILED OR POACHED	Egg_whole_boiled_or_poached	Egg, whole, boiled or poached	0	31103010.0
CEREAL (GENERAL MILLS FIBER ONE HONEY CLUSTERS)	Cereal_General_Mills_Fiber_One_Honey_Clusters_	Cereal (General Mills Fiber One Honey Clusters)	0	57206710.0
MILK, LOW FAT (1_)	Milk_low_fat_1_	Milk, low fat (1_)	0	11112210.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
TOMATO AND VEGETABLE JUICE, 100_, LOW SODIUM	Tomato_and_vegetable_juice_100_low_sodium	Tomato and vegetable juice, 100_, low sodium	0	74303100.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
SWEDISH MEATBALLS WITH CREAM OR WHITE SAUCE	Swedish_meatballs_with_cream_or_white_sauce	Swedish meatballs with cream or white sauce	0	27113300.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
RAVIOLI, CHEESE AND SPINACH-FILLED, NO SAUCE	Ravioli_cheese_and_spinach_filled_no_sauce	Ravioli, cheese and spinach-filled, no sauce	0	58131590.0
OLIVE OIL	Olive_oil	Olive oil	0	82104000.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
COLD CUT SUMARINE SANDWICH, WITH CHEESE, LETTUCE, TOMATO AND	Cold_cut_sumarine_sandwich_with_cheese_lettuce_tomato_and_spread	Cold cut sumarine sandwich, with cheese, lettuce, tomato and spread	0	27560910.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
BEER	Beer	Beer	0	93101000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
GRAPES, RAW, NS AS TO TYPE	Grapes_raw_NS_as_to_type	Grapes, raw, NS as to type	0	63123000.0
COOKIE, VANILLA SANDWICH	Cookie_vanilla_sandwich	Cookie, vanilla sandwich	0	53243000.0
CHEESE, MOZZARELLA, PART SKIM	Cheese_Mozzarella_part_skim	Cheese, Mozzarella, part skim	0	14107030.0
TORTILLA, WHOLE WHEAT	Tortilla_whole_wheat	Tortilla, whole wheat	0	52215260.0
CHEESE, MOZZARELLA, PART SKIM	Cheese_Mozzarella_part_skim	Cheese, Mozzarella, part skim	0	14107030.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
MILK, LOW FAT (1_)	Milk_low_fat_1_	Milk, low fat (1_)	0	11112210.0
SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
TOMATO AND VEGETABLE JUICE, 100_, LOW SODIUM	Tomato_and_vegetable_juice_100_low_sodium	Tomato and vegetable juice, 100_, low sodium	0	74303100.0
TORTILLA, WHOLE WHEAT	Tortilla_whole_wheat	Tortilla, whole wheat	0	52215260.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
MUSTARD	Mustard	Mustard	0	75506010.0
CEREAL OR GRANOLA BAR (GENERAL MILLS NATURE VALLEY SWEET AND	Cereal_or_granola_bar_General_Mills_Nature_Valley_Sweet_and_Salty_Granola_Bar_	Cereal or granola bar (General Mills Nature Valley Sweet and Salty Granola Bar)	0	53710904.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
SNACK MIX	Snack_mix	Snack mix	0	54402200.0
PRETZELS, HARD, PLAIN, SALTED	Pretzels_hard_plain_salted	Pretzels, hard, plain, salted	0	54408016.0
COFFEE, INSTANT, DECAFFEINATED, RECONSTITUTED	Coffee_instant_decaffeinated_reconstituted	Coffee, instant, decaffeinated, reconstituted	0	92114000.0
COFFEE, INSTANT, DECAFFEINATED, RECONSTITUTED	Coffee_instant_decaffeinated_reconstituted	Coffee, instant, decaffeinated, reconstituted	0	92114000.0
COFFEE, INSTANT, DECAFFEINATED, RECONSTITUTED	Coffee_instant_decaffeinated_reconstituted	Coffee, instant, decaffeinated, reconstituted	0	92114000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
GROUND BEEF PATTY, COOKED	Ground_beef_patty_cooked	Ground beef patty, cooked	0	21500310.0
BROCCOLI, COOKED, FROM FROZEN, FAT NOT ADDED IN COOKING	Broccoli_cooked_from_frozen_fat_not_added_in_cooking	Broccoli, cooked, from frozen, fat not added in cooking	0	72201212.0
COFFEE, INSTANT, DECAFFEINATED, RECONSTITUTED	Coffee_instant_decaffeinated_reconstituted	Coffee, instant, decaffeinated, reconstituted	0	92114000.0
COFFEE, INSTANT, DECAFFEINATED, RECONSTITUTED	Coffee_instant_decaffeinated_reconstituted	Coffee, instant, decaffeinated, reconstituted	0	92114000.0
SALMON CAKE OR PATTY	Salmon_cake_or_patty	Salmon cake or patty	0	27250070.0
BREAD, WHITE, TOASTED	Bread_white_toasted	Bread, white, toasted	0	51101010.0
PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
COFFEE, INSTANT, PRE-SWEETENED WITH SUGAR, RECONSTITUTED	Coffee_instant_pre_sweetened_with_sugar_reconstituted	Coffee, instant, pre-sweetened with sugar, reconstituted	0	92121010.0
GROUND BEEF PATTY, COOKED	Ground_beef_patty_cooked	Ground beef patty, cooked	0	21500310.0
BEANS, STRING, GREEN, CANNED, LOW SODIUM, FAT NOT ADDED IN C	Beans_string_green_canned_low_sodium_fat_not_added_in_cooking	Beans, string, green, canned, low sodium, fat not added in cooking	0	75205120.0
CARROTS, CANNED, LOW SODIUM, FAT NOT ADDED IN COOKING	Carrots_canned_low_sodium_fat_not_added_in_cooking	Carrots, canned, low sodium, fat not added in cooking	0	73103010.0
CABBAGE SALAD OR COLESLAW, FROM FAST FOOD _ RESTAURANT	Cabbage_salad_or_coleslaw_from_fast_food_restaurant	Cabbage salad or coleslaw, from fast food _ restaurant	0	75140990.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
FRUIT COCKTAIL, COOKED OR CANNED, DRAINED SOLIDS	Fruit_cocktail_cooked_or_canned_drained_solids	Fruit cocktail, cooked or canned, drained solids	0	63311150.0
COFFEE, INSTANT, PRE-SWEETENED WITH SUGAR, RECONSTITUTED	Coffee_instant_pre_sweetened_with_sugar_reconstituted	Coffee, instant, pre-sweetened with sugar, reconstituted	0	92121010.0
COFFEE, INSTANT, PRE-SWEETENED WITH SUGAR, RECONSTITUTED	Coffee_instant_pre_sweetened_with_sugar_reconstituted	Coffee, instant, pre-sweetened with sugar, reconstituted	0	92121010.0
COFFEE, INSTANT, PRE-SWEETENED WITH SUGAR, RECONSTITUTED	Coffee_instant_pre_sweetened_with_sugar_reconstituted	Coffee, instant, pre-sweetened with sugar, reconstituted	0	92121010.0
COFFEE, INSTANT, PRE-SWEETENED WITH SUGAR, RECONSTITUTED	Coffee_instant_pre_sweetened_with_sugar_reconstituted	Coffee, instant, pre-sweetened with sugar, reconstituted	0	92121010.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
COFFEE CREAMER,POWDER, SUGAR FREE, FLAVORED	Coffee_creamer_powder_sugar_free_flavored	Coffee creamer,powder, sugar free, flavored	0	12210505.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
POTATO CHIPS, RUFFLED, PLAIN	Potato_chips_ruffled_plain	Potato chips, ruffled, plain	0	71200200.0
BREAD, WHEAT OR CRACKED WHEAT	Bread_wheat_or_cracked_wheat	Bread, wheat or cracked wheat	0	51301010.0
EGG OMELET OR SCRAMBLED EGG, MADE WITH OIL	Egg_omelet_or_scrambled_egg_made_with_oil	Egg omelet or scrambled egg, made with oil	0	32130010.0
PORK SAUSAGE	Pork_sausage	Pork sausage	0	25221405.0
WAFFLE, PLAIN, FROM FROZEN	Waffle_plain_from_frozen	Waffle, plain, from frozen	0	55200020.0
SYRUP, PANCAKE, REDUCED CALORIE	Syrup_pancake_reduced_calorie	Syrup, pancake, reduced calorie	0	91301510.0
EGG OMELET OR SCRAMBLED EGG, MADE WITH COOKING SPRAY	Egg_omelet_or_scrambled_egg_made_with_cooking_spray	Egg omelet or scrambled egg, made with cooking spray	0	32130060.0
GRITS, INSTANT, MADE WITH WATER, FAT ADDED IN COOKING	Grits_instant_made_with_water_fat_added_in_cooking	Grits, instant, made with water, fat added in cooking	0	56201220.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
COFFEE CREAMER, POWDER	Coffee_creamer_powder	Coffee creamer, powder	0	12210400.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
WAFFLE, PLAIN, FROM FROZEN	Waffle_plain_from_frozen	Waffle, plain, from frozen	0	55200020.0
BOLOGNA, NFS	Bologna_NFS	Bologna, NFS	0	25220410.0
MAYONNAISE-TYPE SALAD DRESSING, LIGHT	Mayonnaise_type_salad_dressing_light	Mayonnaise-type salad dressing, light	0	83204050.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
PLUM, RAW	Plum_raw	Plum, raw	0	63143010.0
FRENCH OR CATALINA DRESSING	French_or_Catalina_dressing	French or Catalina dressing	0	83104000.0
LETTUCE, RAW	Lettuce_raw	Lettuce, raw	0	75113000.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
CUCUMBER, RAW	Cucumber_raw	Cucumber, raw	0	75111000.0
PASTA WITH TOMATO-BASED SAUCE AND MEAT, HOME RECIPE	Pasta_with_tomato_based_sauce_and_meat_home_recipe	Pasta with tomato-based sauce and meat, home recipe	0	58146322.0
SOFT DRINK, FRUIT FLAVORED, CAFFEINE FREE	Soft_drink_fruit_flavored_caffeine_free	Soft drink, fruit flavored, caffeine free	0	92410510.0
GARLIC BREAD, FROM FROZEN	Garlic_bread_from_frozen	Garlic bread, from frozen	0	51121035.0
BEER, LIGHT	Beer_light	Beer, light	0	93102000.0
WATERMELON, RAW	Watermelon_raw	Watermelon, raw	0	63149010.0
POTATO CHIPS, RESTRUCTURED, PLAIN	Potato_chips_restructured_plain	Potato chips, restructured, plain	0	71200300.0
HAM OR PORK WITH GRAVY	Ham_or_pork_with_gravy	Ham or pork with gravy	0	27120020.0
POTATO, BAKED, PEEL NOT EATEN	Potato_baked_peel_not_eaten	Potato, baked, peel not eaten	0	71101000.0
MARGARINE-LIKE SPREAD, TUB, SALTED	Margarine_like_spread_tub_salted	Margarine-like spread, tub, salted	0	81103080.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
CHEESE, NFS	Cheese_NFS	Cheese, NFS	0	14010000.0
ICE CREAM, REGULAR, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_regular_flavors_other_than_chocolate	Ice cream, regular, flavors other than chocolate	0	13110100.0
HAM OR PORK WITH GRAVY	Ham_or_pork_with_gravy	Ham or pork with gravy	0	27120020.0
POTATO, BAKED, PEEL NOT EATEN	Potato_baked_peel_not_eaten	Potato, baked, peel not eaten	0	71101000.0
MARGARINE-LIKE SPREAD, TUB, SALTED	Margarine_like_spread_tub_salted	Margarine-like spread, tub, salted	0	81103080.0
VEGETABLE COMBINATION, INCLUDING CARROTS, BROCCOLI, AND_OR D	Vegetable_combination_including_carrots_broccoli_and_or_dark_green_leafy_cooked_no_sauce_NS_as_to_fat_added_in_cooking	Vegetable combination, including carrots, broccoli, and_or dark-green leafy; cooked, no sauce, NS as to fat added in cooking	0	75330100.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
SOFT DRINK, CREAM SODA	Soft_drink_cream_soda	Soft drink, cream soda	0	92410410.0
MAYONNAISE-TYPE SALAD DRESSING	Mayonnaise_type_salad_dressing	Mayonnaise-type salad dressing	0	83110000.0
SYRUP, PANCAKE, REDUCED CALORIE	Syrup_pancake_reduced_calorie	Syrup, pancake, reduced calorie	0	91301510.0
BREAD, WHEAT OR CRACKED WHEAT	Bread_wheat_or_cracked_wheat	Bread, wheat or cracked wheat	0	51301010.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
SUGAR SUBSTITUTE, ASPARTAME, POWDER	Sugar_substitute_aspartame_powder	Sugar substitute, aspartame, powder	0	91201010.0
COFFEE CREAMER, LIQUID	Coffee_creamer_liquid	Coffee creamer, liquid	0	12210200.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
COOKIE, SHORTBREAD	Cookie_shortbread	Cookie, shortbread	0	53239000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
PRETZELS, HARD, PLAIN, SALTED	Pretzels_hard_plain_salted	Pretzels, hard, plain, salted	0	54408016.0
ITALIAN DRESSING, LIGHT	Italian_dressing_light	Italian dressing, light	0	83205450.0
SPINACH, RAW	Spinach_raw	Spinach, raw	0	72125100.0
STRAWBERRIES, RAW	Strawberries_raw	Strawberries, raw	0	63223020.0
MUFFIN, ENGLISH	Muffin_English	Muffin, English	0	51186010.0
SAUSAGE GRAVY	Sausage_gravy	Sausage gravy	0	27120120.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
ROLL, WHITE, HOT DOG BUN	Roll_white_hot_dog_bun	Roll, white, hot dog bun	0	51154010.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
MUSTARD	Mustard	Mustard	0	75506010.0
CEREAL (GENERAL MILLS CHEERIOS HONEY NUT)	Cereal_General_Mills_Cheerios_Honey_Nut_	Cereal (General Mills Cheerios Honey Nut)	0	57241000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
RAISINS	Raisins	Raisins	0	62125100.0
ORANGE JUICE, 100_, WITH CALCIUM ADDED, CANNED, BOTTLED OR I	Orange_juice_100_with_calcium_added_canned_bottled_or_in_a_carton	Orange juice, 100_, with calcium added, canned, bottled or in a carton	0	61210250.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
FRANKFURTER OR HOT DOG SANDWICH, BEEF, PLAIN, ON WHITE BUN	Frankfurter_or_hot_dog_sandwich_beef_plain_on_white_bun	Frankfurter or hot dog sandwich, beef, plain, on white bun	0	27564060.0
ONIONS, MATURE, RAW	Onions_mature_raw	Onions, mature, raw	0	75117020.0
PECANS, NFS	Pecans_NFS	Pecans, NFS	0	42112000.0
WINE, TABLE, WHITE	Wine_table_white	Wine, table, white	0	93401020.0
MUFFIN, OAT BRAN	Muffin_oat_bran	Muffin, oat bran	0	52304150.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
LIGHT ICE CREAM, NO SUGAR ADDED, FLAVORS OTHER THAN CHOCOLAT	Light_ice_cream_no_sugar_added_flavors_other_than_chocolate	Light ice cream, no sugar added, flavors other than chocolate	0	13130330.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
BLUE OR ROQUEFORT CHEESE DRESSING	Blue_or_roquefort_cheese_dressing	Blue or roquefort cheese dressing	0	83101000.0
CAKE OR CUPCAKE, CHOCOLATE, DEVIL_S FOOD OR FUDGE, WITH ICIN	Cake_or_cupcake_chocolate_devil_s_food_or_fudge_with_icing_or_filling	Cake or cupcake, chocolate, devil_s food or fudge, with icing or filling	0	53105270.0
ICE CREAM, REGULAR, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_regular_flavors_other_than_chocolate	Ice cream, regular, flavors other than chocolate	0	13110100.0
SOFT DRINK, COLA, DIET	Soft_drink_cola_diet	Soft drink, cola, diet	0	92410320.0
CHICKEN FILLET, GRILLED	Chicken_fillet_grilled	Chicken fillet, grilled	0	24198683.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
CUCUMBER PICKLES, RELISH	Cucumber_pickles_relish	Cucumber pickles, relish	0	75503020.0
POPCORN, MOVIE THEATER, UNBUTTERED	Popcorn_movie_theater_unbuttered	Popcorn, movie theater, unbuttered	0	54403006.0
SOFT DRINK, COLA, DECAFFEINATED, DIET	Soft_drink_cola_decaffeinated_diet	Soft drink, cola, decaffeinated, diet	0	92410350.0
PEANUTS, ROASTED, UNSALTED	Peanuts_roasted_unsalted	Peanuts, roasted, unsalted	0	42111110.0
WONTON, FRIED, FILLED WITH MEAT, POULTRY, OR SEAFOOD,	Wonton_fried_filled_with_meat_poultry_or_seafood_	Wonton, fried, filled with meat, poultry, or seafood,	0	58111110.0
POTATO SKINS, WITH CHEESE	Potato_skins_with_cheese	Potato skins, with cheese	0	71410500.0
REFRIED BEANS, MADE WITH OIL	Refried_beans_made_with_oil	Refried beans, made with oil	0	41205011.0
CHICKEN OR TURKEY VEGETABLE SOUP, HOME RECIPE	Chicken_or_turkey_vegetable_soup_home_recipe	Chicken or turkey vegetable soup, home recipe	0	28340660.0
SALSA, RED, HOMEMADE	Salsa_red_homemade	Salsa, red, homemade	0	74402200.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
TEA, HOT, LEAF, GREEN	Tea_hot_leaf_green	Tea, hot, leaf, green	0	92303010.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
CHICKEN OR TURKEY VEGETABLE SOUP, HOME RECIPE	Chicken_or_turkey_vegetable_soup_home_recipe	Chicken or turkey vegetable soup, home recipe	0	28340660.0
SALSA, RED, HOMEMADE	Salsa_red_homemade	Salsa, red, homemade	0	74402200.0
REFRIED BEANS, MADE WITH OIL	Refried_beans_made_with_oil	Refried beans, made with oil	0	41205011.0
TORTILLA, CORN	Tortilla_corn	Tortilla, corn	0	52215100.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
TEA, HOT, LEAF, BLACK	Tea_hot_leaf_black	Tea, hot, leaf, black	0	92302000.0
CHICKEN OR TURKEY CACCIATORE	Chicken_or_turkey_cacciatore	Chicken or turkey cacciatore	0	27141000.0
BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
CHEESE, AMERICAN	Cheese_American	Cheese, American	0	14410110.0
GRAPES, RAW, NS AS TO TYPE	Grapes_raw_NS_as_to_type	Grapes, raw, NS as to type	0	63123000.0
BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
